scn_name,line_id,bus0,bus1,type,carrier,x,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,build_year,lifetime,capital_cost,length,cables,terrain_factor,num_parallel,v_ang_min,v_ang_max,v_nom,geom,topo
TTG-007,29362,33739,34613.0,,AC,5.810894303333335,0.6473833333333333,0,,2400,t,2400,inf,1,2024,40,16145.833333333334,31.0,6,1,2,-inf,inf,380.0,010200000002000000C871187866061D40B7F69C6FA07D4A40DCFA583FCE1B1D40D4280D416A604A40,010200000002000000C871187866061D40B7F69C6FA07D4A40DCFA583FCE1B1D40D4280D416A604A40
TTG-009,29363,31114,31826.0,,AC,15.330959200000002,1.708,0,,1790,t,1790,inf,1,2024,40,42597.76536312849,61.0,6,1,2,-inf,inf,380.0,0102000000020000008EAC138BC3202140153123E215844A40C19C83DC97CE2040AE89E633F64D4A40,0102000000020000008EAC138BC3202140153123E215844A40C19C83DC97CE2040AE89E633F64D4A40
TTG-P21,29364,31026,32653.0,,AC,4.49875688,0.5012,0,,5400,t,5400,inf,1,2023,40,12500.0,54.0,6,1,2,-inf,inf,380.0,0102000000020000002543FE540A1B2040DB499A267CAA4A403D1666D0F40D20403F7ECB996C7B4A40,0102000000020000002543FE540A1B2040DB499A267CAA4A403D1666D0F40D20403F7ECB996C7B4A40
TTG-P21,29365,32653,32640.0,,AC,5.780525600000001,0.644,0,,1790,t,1790,inf,1,2026,40,16061.45251396648,23.0,6,1,2,-inf,inf,380.0,0102000000020000003D1666D0F40D20403F7ECB996C7B4A405239B35E5704204012193831486A4A40,0102000000020000003D1666D0F40D20403F7ECB996C7B4A405239B35E5704204012193831486A4A40
TTG-P21/AMP-P21,29366,32640,2153.0,,AC,5.277871200000001,0.588,0,,1790,t,1790,inf,1,2026,40,14664.804469273742,21.0,6,1,2,-inf,inf,380.0,0102000000020000005239B35E5704204012193831486A4A40BD395CAB3D5C1F40C7A4BF97C23B4A40,0102000000020000005239B35E5704204012193831486A4A40BD395CAB3D5C1F40C7A4BF97C23B4A40
TTG-P24,29367,35218,31118.0,,AC,0.833103125925926,0.0928148148148148,0,,5400,t,5400,inf,1,2026,40,2314.814814814815,10.0,6,1,2,-inf,inf,380.0,01020000000200000024BABDC1C7FA2240192A8CE0F5D04A40802D859FEA002340484D91F37AC54A40,01020000000200000024BABDC1C7FA2240192A8CE0F5D04A40802D859FEA002340484D91F37AC54A40
TTG-P24,29368,31118,35359.0,,AC,4.998618755555556,0.5568888888888889,0,,5400,t,5400,inf,1,2021,40,13888.88888888889,60.0,6,1,2,-inf,inf,380.0,010200000002000000802D859FEA002340484D91F37AC54A4022A85324A9812240A1F3FE79B28E4A40,010200000002000000802D859FEA002340484D91F37AC54A4022A85324A9812240A1F3FE79B28E4A40
TTG-P24,29369,35359,31742.0,,AC,3.499033128888889,0.3898222222222222,0,,5400,t,5400,inf,1,2026,40,9722.222222222224,42.0,6,1,2,-inf,inf,380.0,01020000000200000022A85324A9812240A1F3FE79B28E4A408683E53D774E2240B8F3D942C4684A40,01020000000200000022A85324A9812240A1F3FE79B28E4A408683E53D774E2240B8F3D942C4684A40
TTG-P24,29370,31742,31407.0,,AC,3.748964066666667,0.4176666666666666,0,,5400,t,5400,inf,1,2026,40,10416.666666666668,45.0,6,1,2,-inf,inf,380.0,0102000000020000008683E53D774E2240B8F3D942C4684A40E8D5F5D4224022406C9F51D6E5444A40,0102000000020000008683E53D774E2240B8F3D942C4684A40E8D5F5D4224022406C9F51D6E5444A40
TTG-P25,29371,35022,302.0,,AC,11.5610512,1.288,0,,1790,t,1790,inf,1,2026,40,32122.90502793296,46.0,6,1,2,-inf,inf,380.0,010200000002000000F40B9CB0341A22409B1DBB8EC2144B40D8087CA73828224063C27B9E5D414B40,010200000002000000F40B9CB0341A22409B1DBB8EC2144B40D8087CA73828224063C27B9E5D414B40
TTG-P25,29372,302,33021.0,,AC,9.550433600000002,1.064,0,,1790,t,1790,inf,1,2021,40,26536.31284916201,38.0,6,1,2,-inf,inf,380.0,010200000002000000D8087CA73828224063C27B9E5D414B404BBD5E1CC6B821409E774A8F70654B40,010200000002000000D8087CA73828224063C27B9E5D414B404BBD5E1CC6B821409E774A8F70654B40
TTG-P25,29373,33021,,,AC,4.0212352000000005,0.448,0,,1790,t,1790,inf,1,2022,40,11173.1843575419,16.0,6,1,2,-inf,inf,380.0,0102000000020000004BBD5E1CC6B821409E774A8F70654B40E38E37F92DD22140594C6C3EAE734B40,0102000000020000004BBD5E1CC6B821409E774A8F70654B40E38E37F92DD22140594C6C3EAE734B40
TTG-P33,29374,31062,31060.0,,AC,9.198575520000002,1.0248000000000002,0,,1790,t,1790,inf,1,2023,40,25558.65921787709,36.6,6,1,2,-inf,inf,380.0,010200000002000000318B4FAB0DBB2440869347CA6F244A407F42B758C2852540F328A2B8082F4A40,010200000002000000318B4FAB0DBB2440869347CA6F244A407F42B758C2852540F328A2B8082F4A40
TTG-P33,29375,31060,31321.0,,AC,7.13769248,0.7952,0,,1790,t,1790,inf,1,2025,40,19832.40223463687,28.4,6,1,2,-inf,inf,380.0,0102000000020000007F42B758C2852540F328A2B8082F4A400FD09195A8FF2540AEB6E5409E194A40,0102000000020000007F42B758C2852540F328A2B8082F4A400FD09195A8FF2540AEB6E5409E194A40
TTG-P33,29376,31321,31318.0,,AC,8.122755477777778,0.9049444444444444,0,,3600,t,3600,inf,1,2025,40,22569.444444444445,65.0,6,1,2,-inf,inf,380.0,0102000000020000000FD09195A8FF2540AEB6E5409E194A40A8E8C3F2C34727408E3E75646E224A40,0102000000020000000FD09195A8FF2540AEB6E5409E194A40A8E8C3F2C34727408E3E75646E224A40
TTG-P46,29377,31168,33180.0,,AC,17.845068957333332,1.988093333333333,0,,2700,t,2700,inf,1,2022,40,49583.333333333336,107.1,6,1,2,-inf,inf,380.0,0102000000020000009DE66D6A2C6326404B7F3EC3C314494087F98180359F2740D7F1246181174940,0102000000020000009DE66D6A2C6326404B7F3EC3C314494087F98180359F2740D7F1246181174940
TTG-P46,29378,33180,31533.0,,AC,12.479884826370371,1.390365925925926,0,,2700,t,2700,inf,1,2025,40,34675.92592592593,74.9,6,1,2,-inf,inf,380.0,01020000000200000087F98180359F2740D7F12461811749407F07C21FC33A284098849C98C9D04840,01020000000200000087F98180359F2740D7F12461811749407F07C21FC33A284098849C98C9D04840
TTG-P46,29379,31533,31511.0,,AC,7.397955758222222,0.8241955555555555,0,,2700,t,2700,inf,1,2025,40,20555.555555555555,44.4,6,1,2,-inf,inf,380.0,0102000000020000007F07C21FC33A284098849C98C9D04840E73B04431D2A28402D148CC412A64840,0102000000020000007F07C21FC33A284098849C98C9D04840E73B04431D2A28402D148CC412A64840
TTG-P48,29380,33440,13093.0,,AC,8.33103125925926,0.928148148148148,0,,2700,t,2700,inf,1,2025,40,46296.2962962963,50.0,3,1,1,-inf,inf,380.0,01020000000200000044AA89423260244037903ED498FD48405FCF7C7324F823407AC0E1AA57CD4840,01020000000200000044AA89423260244037903ED498FD48405FCF7C7324F823407AC0E1AA57CD4840
TTG-P67,29381,33063,13016.0,,AC,2.1660681274074074,0.2413185185185185,0,,2700,t,2700,inf,1,2024,40,6018.518518518519,13.0,6,1,2,-inf,inf,380.0,01020000000200000062CB22906A012A40F0C6E52F892148409B0645F300FE2940AB2C65749B254840,01020000000200000062CB22906A012A40F0C6E52F892148409B0645F300FE2940AB2C65749B254840
TTG-P67,29382,13016,,,AC,1.1663443762962964,0.1299407407407407,0,,2700,t,2700,inf,1,2026,40,3240.740740740741,7.0,6,1,2,-inf,inf,380.0,0102000000020000009B0645F300FE2940AB2C65749B254840B0E76B96CB1E2A4004E44BA8E0224840,0102000000020000009B0645F300FE2940AB2C65749B254840B0E76B96CB1E2A4004E44BA8E0224840
TTG-P67,29383,32779,34998.0,,AC,1.1663443762962964,0.1299407407407407,0,,2700,t,2700,inf,1,2026,40,3240.740740740741,7.0,6,1,2,-inf,inf,380.0,0102000000020000007E186A56117128403C15854CF94A4840DB909073637728401D2436A2D33D4840,0102000000020000007E186A56117128403C15854CF94A4840DB909073637728401D2436A2D33D4840
TTG-P67,29384,34998,13016.0,,AC,10.996961262222223,1.2251555555555556,0,,2700,t,2700,inf,1,2026,40,30555.55555555556,66.0,6,1,2,-inf,inf,380.0,010200000002000000DB909073637728401D2436A2D33D48409B0645F300FE2940AB2C65749B254840,010200000002000000DB909073637728401D2436A2D33D48409B0645F300FE2940AB2C65749B254840
TTG-P69,29385,31906,31026.0,,AC,11.434340403333335,1.2738833333333333,0,,2400,t,2400,inf,1,2026,40,31770.833333333336,61.0,6,1,2,-inf,inf,380.0,0102000000020000003BB7C6C29EE51C40910BBE69CAAC4A402543FE540A1B2040DB499A267CAA4A40,0102000000020000003BB7C6C29EE51C40910BBE69CAAC4A402543FE540A1B2040DB499A267CAA4A40
TTG-P72,29386,30889,33618.0,,AC,12.56636,1.4,0,,1790,t,1790,inf,1,2022,40,34916.20111731844,50.0,6,1,2,-inf,inf,380.0,0102000000020000002331CE8DD6F7234079479BC9E8DE4A409974C7EB2A482540157F9E59B0F54A40,0102000000020000002331CE8DD6F7234079479BC9E8DE4A409974C7EB2A482540157F9E59B0F54A40
TTG-P118,29387,34082,31545.0,,AC,6.831445632592593,0.7610814814814815,0,,2700,t,2700,inf,1,2025,40,18981.48148148148,41.0,6,1,2,-inf,inf,380.0,01020000000200000017BC5BF6CD8422402811B119BA874940CC667B30F77D234089940C406E754940,01020000000200000017BC5BF6CD8422402811B119BA874940CC667B30F77D234089940C406E754940
TTG-P151,29388,34082,32166.0,,AC,7.164686882962964,0.7982074074074074,0,,2700,t,2700,inf,1,2024,40,19907.40740740741,43.0,6,1,2,-inf,inf,380.0,01020000000200000017BC5BF6CD8422402811B119BA87494027A1AD4A4FFC21408A5E70BBE7AB4940,01020000000200000017BC5BF6CD8422402811B119BA87494027A1AD4A4FFC21408A5E70BBE7AB4940
TTG-P185,29389,31168,12982.0,,AC,7.123031726666668,0.7935666666666666,0,,2400,t,2400,inf,1,2023,40,39583.333333333336,38.0,3,1,1,-inf,inf,380.0,0102000000020000009DE66D6A2C6326404B7F3EC3C31449407AD278D8FAF02640B457C4550A374940,0102000000020000009DE66D6A2C6326404B7F3EC3C31449407AD278D8FAF02640B457C4550A374940
TNG-P47,29390,34195,33978.0,,AC,19.100867200000003,2.128,0,,1790,t,1790,inf,1,2021,40,106145.25139664803,76.0,3,1,1,-inf,inf,380.0,010200000002000000E851CF53014121407B6522DE94C54840E74749216EA02040CFFE245628814840,010200000002000000E851CF53014121407B6522DE94C54840E74749216EA02040CFFE245628814840
TNG-P47,29391,34195,34007.0,,AC,4.272562400000001,0.476,0,,1790,t,1790,inf,1,2031,40,23743.016759776536,17.0,3,1,1,-inf,inf,380.0,010200000002000000E851CF53014121407B6522DE94C5484094B0567825182140C8FE199B63B84840,010200000002000000E851CF53014121407B6522DE94C5484094B0567825182140C8FE199B63B84840
TNG-P47,29392,34007,34024.0,,AC,5.6548620000000005,0.63,0,,1790,t,1790,inf,1,2031,40,31424.58100558659,22.5,3,1,1,-inf,inf,380.0,01020000000200000094B0567825182140C8FE199B63B84840A11288E031062140B2F55DCCA1A54840,01020000000200000094B0567825182140C8FE199B63B84840A11288E031062140B2F55DCCA1A54840
TNG-P47,29393,34024,33978.0,,AC,10.555742400000002,1.176,0,,1790,t,1790,inf,1,2031,40,58659.21787709497,42.0,3,1,1,-inf,inf,380.0,010200000002000000A11288E031062140B2F55DCCA1A54840E74749216EA02040CFFE245628814840,010200000002000000A11288E031062140B2F55DCCA1A54840E74749216EA02040CFFE245628814840
TNG-P48,29394,13093,33750.0,,AC,12.817687200000002,1.428,0,,1790,t,1790,inf,1,2031,40,71229.0502793296,51.0,3,1,1,-inf,inf,380.0,0102000000020000005FCF7C7324F823407AC0E1AA57CD4840BA00B44DA963234034D39754C59D4840,0102000000020000005FCF7C7324F823407AC0E1AA57CD4840BA00B44DA963234034D39754C59D4840
TNG-P48,29395,33750,31261.0,,AC,12.063705600000002,1.344,0,,1790,t,1790,inf,1,2025,40,67039.1061452514,48.0,3,1,1,-inf,inf,380.0,010200000002000000BA00B44DA963234034D39754C59D4840D656B3399B4D2240B2A3A43562924840,010200000002000000BA00B44DA963234034D39754C59D4840D656B3399B4D2240B2A3A43562924840
TNG-P49,29396,33978,31772.0,,AC,3.3426517600000007,0.3724,0,,1790,t,1790,inf,1,2025,40,18575.41899441341,13.3,3,1,1,-inf,inf,380.0,010200000002000000E74749216EA02040CFFE245628814840B8D1FE6A597F2040696ADC19546C4840,010200000002000000E74749216EA02040CFFE245628814840B8D1FE6A597F2040696ADC19546C4840
TNG-P49,29397,31772,32088.0,,AC,5.277871200000001,0.588,0,,1790,t,1790,inf,1,2025,40,29329.608938547484,21.0,3,1,1,-inf,inf,380.0,010200000002000000B8D1FE6A597F2040696ADC19546C484018ECE2C2BE3D20405E66F385495A4840,010200000002000000B8D1FE6A597F2040696ADC19546C484018ECE2C2BE3D20405E66F385495A4840
TNG-P49,29398,32088,35649.0,,AC,7.941939520000001,0.8848,0,,1790,t,1790,inf,1,2025,40,44134.0782122905,31.6,3,1,1,-inf,inf,380.0,01020000000200000018ECE2C2BE3D20405E66F385495A48406480FD6979A21F40824523763A404840,01020000000200000018ECE2C2BE3D20405E66F385495A48406480FD6979A21F40824523763A404840
TNG-P49,29399,35649,34710.0,,AC,13.34547432,1.4868,0,,1790,t,1790,inf,1,2029,40,74162.01117318435,53.1,3,1,1,-inf,inf,380.0,0102000000020000006480FD6979A21F40824523763A404840EF63BA5394031F40B2E44CB0B70C4840,0102000000020000006480FD6979A21F40824523763A404840EF63BA5394031F40B2E44CB0B70C4840
TNG-P70,29400,31830,32076.0,,AC,6.45910904,0.7196,0,,1790,t,1790,inf,1,2029,40,35893.85474860335,25.7,3,1,1,-inf,inf,380.0,01020000000200000035DA19748348214019C9D8D7ED7148400306188351A021401F1FD7D7A7784840,01020000000200000035DA19748348214019C9D8D7ED7148400306188351A021401F1FD7D7A7784840
DC1,29401,31906,31188.0,,DC,13.076868375,2.428125,0,,2000,t,2000,inf,1,2022,40,75000.0,300.0,3,1,1,-inf,inf,,0102000000020000003BB7C6C29EE51C40910BBE69CAAC4A40AE508A51D9801A40CE7603B65BA14940,0102000000020000003BB7C6C29EE51C40910BBE69CAAC4A40AE508A51D9801A40CE7603B65BA14940
DC2,29402,31188,34007.0,,DC,14.820450825,2.751875,0,,2000,t,2000,inf,1,2027,40,85000.0,340.0,3,1,1,-inf,inf,,010200000002000000AE508A51D9801A40CE7603B65BA1494094B0567825182140C8FE199B63B84840,010200000002000000AE508A51D9801A40CE7603B65BA1494094B0567825182140C8FE199B63B84840
DC2,29403,34007,33994.0,,DC,14.820450825,2.751875,0,,2000,t,2000,inf,1,2027,40,85000.0,340.0,3,1,1,-inf,inf,,01020000000200000094B0567825182140C8FE199B63B848406651055E7BEE20408C4342A85A9C4840,01020000000200000094B0567825182140C8FE199B63B848406651055E7BEE20408C4342A85A9C4840
DC3,29404,31658,31261.0,,DC,30.03320770125,5.57659375,0,,2000,t,2000,inf,1,2024,40,172250.0,689.0,3,1,1,-inf,inf,,010200000002000000B278C51243672240A4BAD80DAAF24A40D656B3399B4D2240B2A3A43562924840,010200000002000000B278C51243672240A4BAD80DAAF24A40D656B3399B4D2240B2A3A43562924840
DC4,29405,34995,31160.0,,DC,23.4511839525,4.3544375,0,,2000,t,2000,inf,1,2028,40,134500.0,538.0,3,1,1,-inf,inf,,010200000002000000CD4C03F44DB0224031B62787A8F54A4073B29A4613522440B3C438B09CFE4840,010200000002000000CD4C03F44DB0224031B62787A8F54A4073B29A4613522440B3C438B09CFE4840
DC5,29406,31318,32780.0,,DC,23.49477351375,4.36253125,0,,2000,t,2000,inf,1,2028,40,134750.0,539.0,3,1,1,-inf,inf,,010200000002000000A8E8C3F2C34727408E3E75646E224A40242EFE2701982840E9B29F39AF4D4840,010200000002000000A8E8C3F2C34727408E3E75646E224A40242EFE2701982840E9B29F39AF4D4840
DC1a,29407,31906,31188.0,,DC,10.8973903125,2.0234375,0,,2400,t,2400,inf,1,2027,40,62500.0,300.0,3,1,1,-inf,inf,,0102000000020000003BB7C6C29EE51C40910BBE69CAAC4A40AE508A51D9801A40CE7603B65BA14940,0102000000020000003BB7C6C29EE51C40910BBE69CAAC4A40AE508A51D9801A40CE7603B65BA14940
DC20,29408,31614,32780.0,,DC,33.08447698875,6.1431562500000005,0,,2000,t,2000,inf,1,2027,40,189750.0,759.0,3,1,1,-inf,inf,,0102000000020000006CA4AC1BBEBD2640FF54E83DE4CC4A40242EFE2701982840E9B29F39AF4D4840,0102000000020000006CA4AC1BBEBD2640FF54E83DE4CC4A40242EFE2701982840E9B29F39AF4D4840
DC21,29409,34124,35112.0,,DC,11.63841285375,2.16103125,0,,2000,t,2000,inf,1,2032,40,66750.0,267.0,3,1,1,-inf,inf,,010200000002000000BDBC904EB14B2040B1575F4E22C84A40E56E32B25CDF1F4052D210DD93D64940,010200000002000000BDBC904EB14B2040B1575F4E22C84A40E56E32B25CDF1F4052D210DD93D64940
DC25,29410,35022,30934.0,,DC,17.740951428749998,3.29415625,0,,2000,t,2000,inf,1,2031,40,101750.0,407.0,3,1,1,-inf,inf,,010200000002000000F40B9CB0341A22409B1DBB8EC2144B40EA94D386DE171C40AF1C6D0F17D04940,010200000002000000F40B9CB0341A22409B1DBB8EC2144B40EA94D386DE171C40AF1C6D0F17D04940
DC31,29411,35022,31614.0,,DC,9.240986985,1.715875,0,,2000,t,2000,inf,1,2031,40,53000.0,212.0,3,1,1,-inf,inf,,010200000002000000F40B9CB0341A22409B1DBB8EC2144B406CA4AC1BBEBD2640FF54E83DE4CC4A40,010200000002000000F40B9CB0341A22409B1DBB8EC2144B406CA4AC1BBEBD2640FF54E83DE4CC4A40
DC34,29412,31472,33902.0,,DC,23.01528834,4.2735,0,,2000,t,2000,inf,1,2035,40,132000.0,528.0,3,1,1,-inf,inf,,01020000000200000062165B8E125E20402A8E3D3637A14A4074133514B8D62040D339E7B41DD14840,01020000000200000062165B8E125E20402A8E3D3637A14A4074133514B8D62040D339E7B41DD14840
P20,29413,31906,32848.0,,AC,2.4993093777777777,0.2784444444444444,0,,5400,t,5400,inf,1,2035,40,6944.444444444445,30.0,6,1,2,-inf,inf,380.0,0102000000020000003BB7C6C29EE51C40910BBE69CAAC4A40B46F091A7A0E1D40DB6C6175E1C74A40,0102000000020000003BB7C6C29EE51C40910BBE69CAAC4A40B46F091A7A0E1D40DB6C6175E1C74A40
P22,29414,35202,32326.0,,AC,1.941130283407408,0.2162585185185185,0,,5400,t,5400,inf,1,2030,40,5393.518518518519,23.3,6,1,2,-inf,inf,380.0,01020000000200000095D4A5FE52CE20404D6FCED35A9E4A40B85DA61DEC632140033A4439D88B4A40,01020000000200000095D4A5FE52CE20404D6FCED35A9E4A40B85DA61DEC632140033A4439D88B4A40
P22,29415,32326,31114.0,,AC,1.058040969925926,0.1178748148148148,0,,5400,t,5400,inf,1,2031,40,2939.814814814815,12.7,6,1,2,-inf,inf,380.0,010200000002000000B85DA61DEC632140033A4439D88B4A408EAC138BC3202140153123E215844A40,010200000002000000B85DA61DEC632140033A4439D88B4A408EAC138BC3202140153123E215844A40
P22,29416,31026,31763.0,,AC,2.665930002962963,0.2970074074074074,0,,5400,t,5400,inf,1,2031,40,14814.814814814816,32.0,3,1,1,-inf,inf,380.0,0102000000020000002543FE540A1B2040DB499A267CAA4A40098791CE0CF32040ECFEEF0ADEB64A40,0102000000020000002543FE540A1B2040DB499A267CAA4A40098791CE0CF32040ECFEEF0ADEB64A40
P23,29417,31118,31750.0,,AC,2.299364627555556,0.2561688888888889,0,,5400,t,5400,inf,1,2025,40,6388.88888888889,27.6,6,1,2,-inf,inf,380.0,010200000002000000802D859FEA002340484D91F37AC54A403564EB8F3B2322401C6C078087C84A40,010200000002000000802D859FEA002340484D91F37AC54A403564EB8F3B2322401C6C078087C84A40
P23,29418,31750,34760.0,,AC,5.231887630814815,0.582877037037037,0,,5400,t,5400,inf,1,2029,40,14537.037037037036,62.8,6,1,2,-inf,inf,380.0,0102000000020000003564EB8F3B2322401C6C078087C84A406DF1513FF60721408343F417199A4A40,0102000000020000003564EB8F3B2322401C6C078087C84A406DF1513FF60721408343F417199A4A40
P23,29419,34760,35202.0,,AC,0.7997790008888889,0.0891022222222222,0,,5400,t,5400,inf,1,2029,40,2222.222222222222,9.6,6,1,2,-inf,inf,380.0,0102000000020000006DF1513FF60721408343F417199A4A4095D4A5FE52CE20404D6FCED35A9E4A40,0102000000020000006DF1513FF60721408343F417199A4A4095D4A5FE52CE20404D6FCED35A9E4A40
P26,29420,31658,31658.0,,AC,0.2499309377777778,0.0278444444444444,0,,5400,t,5400,inf,1,2029,40,694.4444444444445,3.0,6,1,2,-inf,inf,380.0,010200000002000000B278C51243672240A4BAD80DAAF24A40B278C51243672240A4BAD80DAAF24A40,010200000002000000B278C51243672240A4BAD80DAAF24A40B278C51243672240A4BAD80DAAF24A40
P26,29421,31658,34995.0,,AC,0.6664825007407408,0.0742518518518518,0,,5400,t,5400,inf,1,2030,40,1851.851851851852,8.0,6,1,2,-inf,inf,380.0,010200000002000000B278C51243672240A4BAD80DAAF24A40CD4C03F44DB0224031B62787A8F54A40,010200000002000000B278C51243672240A4BAD80DAAF24A40CD4C03F44DB0224031B62787A8F54A40
P26,29422,34995,31561.0,,AC,3.665653754074074,0.4083851851851852,0,,5400,t,5400,inf,1,2030,40,10185.185185185186,44.0,6,1,2,-inf,inf,380.0,010200000002000000CD4C03F44DB0224031B62787A8F54A4060A2D973290F23401C8C88B53ACF4A40,010200000002000000CD4C03F44DB0224031B62787A8F54A4060A2D973290F23401C8C88B53ACF4A40
P33,29423,31318,31321.0,,AC,10.397127011555556,1.1583288888888887,0,,2700,t,2700,inf,1,2030,40,28888.88888888889,62.4,6,1,2,-inf,inf,380.0,010200000002000000A8E8C3F2C34727408E3E75646E224A400FD09195A8FF2540AEB6E5409E194A40,010200000002000000A8E8C3F2C34727408E3E75646E224A400FD09195A8FF2540AEB6E5409E194A40
